,order_id,order_value,promo_type
39549,89003654,40,SALE15
39550,89063452,22,no_promo
39551,89014012,37,no_promo
39552,89066047,28,no_promo
39553,89011687,26,no_promo
39554,89061885,26,no_promo
39555,89042667,8,no_promo
39556,88988712,33,no_promo
39557,89052214,45,no_promo
39558,89038624,41,no_promo
39559,88989724,24,no_promo
39560,89012110,30,SALE15
39561,89002152,23,no_promo
39562,89015825,22,no_promo
39563,89041686,39,SALE15
39564,89010058,18,no_promo
39565,89039127,41,no_promo
39566,89058948,31,no_promo
39567,89020840,37,no_promo
39568,89008635,32,no_promo
39569,89010356,13,no_promo
39570,88993846,40,no_promo
39571,88998470,16,no_promo
39572,89074285,42,SALE15
39573,89068950,41,SALE15
39574,89040628,28,no_promo
39575,89002926,22,no_promo
39576,89051314,32,no_promo
39577,88987988,40,no_promo
39578,88984842,28,no_promo
39579,89069155,25,no_promo
39580,89002831,26,no_promo
39581,89025030,20,SALE15
39582,89031756,40,no_promo
39583,89007788,22,no_promo
39584,88987292,49,SALE15
39585,89034887,16,no_promo
39586,89068220,35,no_promo
39587,88982271,39,no_promo
39588,89024087,31,no_promo
39589,89059376,18,no_promo
39590,89006314,31,no_promo
39591,89009773,27,no_promo
39592,89072702,37,no_promo
39593,89034902,23,no_promo
39594,88979188,30,no_promo
39595,89066465,25,no_promo
39596,89030721,20,no_promo
39597,89057175,39,no_promo
39598,89029816,14,no_promo
39599,89053122,18,no_promo
39600,89060911,24,no_promo
39601,88999812,43,no_promo
39602,89019409,18,no_promo
39603,89069667,19,no_promo
39604,89041209,32,no_promo
39605,88991702,34,no_promo
39606,89016641,28,no_promo
39607,89069886,35,no_promo
39608,88995911,29,no_promo
39609,89052723,41,no_promo
39610,89037458,30,no_promo
39611,89012243,16,no_promo
39612,89007077,27,no_promo
39613,89054848,32,no_promo
39614,89054135,26,no_promo
39615,88996422,17,no_promo
39616,89029438,16,SALE15
39617,89075498,32,no_promo
39618,88997152,43,no_promo
39619,88994560,36,no_promo
39620,88987199,30,no_promo
39621,89071824,33,no_promo
39622,89006979,31,no_promo
39623,89064343,18,no_promo
39624,89045511,22,SALE15
39625,88991069,33,no_promo
39626,89073933,40,no_promo
39627,89077445,29,no_promo
39628,89035227,35,no_promo
39629,89042661,38,no_promo
39630,89030760,30,no_promo
39631,88988190,21,no_promo
39632,89046165,25,no_promo
39633,88990869,27,no_promo
39634,89050672,22,no_promo
39635,89064410,32,no_promo
39636,88979084,37,no_promo
39637,88979365,25,no_promo
39638,88983671,35,no_promo
39639,89006258,42,no_promo
39640,88980707,29,no_promo
39641,89009445,24,no_promo
39642,89011998,24,no_promo
39643,89002217,24,no_promo
39644,89019720,37,no_promo
39645,89062242,32,no_promo
39646,89047258,30,no_promo
39647,89023326,25,no_promo
39648,89055068,39,no_promo
39649,89013403,25,no_promo
39650,88986875,40,no_promo
39651,89069737,22,no_promo
39652,88980699,19,no_promo
39653,89030595,22,no_promo
39654,89006348,37,SALE15
39655,88995257,30,no_promo
39656,88977774,24,no_promo
39657,88994455,35,no_promo
39658,89049615,18,no_promo
39659,89017731,26,no_promo
39660,89025119,23,no_promo
39661,89049241,27,no_promo
39662,89056047,25,no_promo
39663,89031289,32,no_promo
39664,89051164,14,SALE15
39665,89000603,18,no_promo
39666,88993603,23,no_promo
39667,89025845,35,no_promo
39668,89003644,29,SALE15
39669,89028912,26,no_promo
39670,89033799,27,no_promo
39671,89012345,22,no_promo
39672,89008835,25,SALE15
39673,89004832,34,no_promo
39674,89012178,28,no_promo
39675,89031696,26,no_promo
39676,88982226,23,no_promo
39677,88992641,26,no_promo
39678,89060955,18,no_promo
39679,89035611,15,no_promo
39680,89070369,36,no_promo
39681,88988165,33,no_promo
39682,89005944,29,no_promo
39683,89031763,26,no_promo
39684,89007104,26,no_promo
39685,88984263,41,no_promo
39686,89003478,28,no_promo
39687,89014350,33,no_promo
39688,88985483,29,no_promo
39689,89046657,26,no_promo
39690,89043729,28,SALE15
39691,89003626,20,no_promo
39692,88983557,31,no_promo
39693,89003877,27,no_promo
39694,89035728,19,no_promo
39695,88999472,24,no_promo
39696,89065586,23,no_promo
39697,89052757,24,no_promo
39698,89054260,26,no_promo
39699,88987142,29,no_promo
39700,89052600,23,no_promo
39701,89037125,34,no_promo
39702,89058945,32,no_promo
39703,89010565,32,SALE15
39704,88999215,38,no_promo
39705,89061001,39,no_promo
39706,89016967,26,no_promo
39707,89019216,36,no_promo
39708,89061774,24,no_promo
39709,89005558,29,no_promo
39710,89068057,27,no_promo
39711,89035639,34,no_promo
39712,89063749,26,no_promo
39713,89050386,30,no_promo
39714,89019975,37,no_promo
39715,89022517,6,no_promo
39716,89036868,16,no_promo
39717,89012072,41,no_promo
39718,88994982,38,no_promo
39719,89035785,25,no_promo
39720,89029352,32,no_promo
39721,89063651,42,no_promo
39722,89032248,22,SALE15
39723,89070868,27,no_promo
39724,89065523,16,SALE15
39725,89022569,16,no_promo
39726,89067833,36,no_promo
39727,89012821,26,no_promo
39728,88987470,39,no_promo
39729,89043139,26,no_promo
39730,89055874,30,no_promo
39731,88989564,36,no_promo
39732,89019647,39,no_promo
39733,89021731,22,no_promo
39734,89076166,32,no_promo
39735,89040446,36,no_promo
39736,89067637,38,no_promo
39737,89049305,31,no_promo
39738,89013289,23,no_promo
39739,88994146,7,no_promo
39740,89031612,28,no_promo
39741,89015139,18,no_promo
39742,89000320,25,no_promo
39743,89057652,43,no_promo
39744,89065788,27,no_promo
39745,89045036,33,no_promo
39746,89028411,36,no_promo
39747,89062551,33,no_promo
39748,89061682,9,no_promo
39749,89037455,49,no_promo
39750,89041505,31,no_promo
39751,88991307,31,no_promo
39752,89071059,43,no_promo
39753,89061629,24,no_promo
39754,89050964,20,no_promo
39755,89017401,12,SALE15
39756,88990522,32,no_promo
39757,88985766,33,no_promo
39758,88984345,21,no_promo
39759,89067610,18,no_promo
39760,89044428,18,no_promo
39761,89077090,21,no_promo
39762,88992489,37,no_promo
39763,89026144,27,no_promo
39764,89003902,9,no_promo
39765,89035702,34,no_promo
39766,89056421,36,no_promo
39767,89036514,23,no_promo
39768,89037401,34,SALE15
39769,89036586,30,no_promo
39770,89035558,35,no_promo
39771,89061528,44,SALE15
39772,88985919,24,no_promo
39773,89022052,32,no_promo
39774,89028573,15,no_promo
39775,89066693,28,no_promo
39776,89056528,35,no_promo
39777,89040066,19,no_promo
39778,89001888,39,no_promo
39779,89011059,26,no_promo
39780,89076188,29,no_promo
39781,89064742,39,no_promo
39782,89070151,27,no_promo
39783,89063178,21,no_promo
39784,89050779,27,SALE15
39785,88989276,32,no_promo
39786,89014643,30,no_promo
39787,89022435,43,no_promo
39788,89039537,19,no_promo
39789,89018437,31,no_promo
39790,88984560,25,no_promo
39791,89011746,23,no_promo
39792,89042157,26,no_promo
39793,89017677,25,no_promo
39794,89002226,20,no_promo
39795,88985560,43,no_promo
39796,89036383,40,no_promo
39797,89037126,16,no_promo
39798,89006804,22,no_promo
39799,89014009,29,no_promo
39800,89025861,34,no_promo
39801,89039145,28,no_promo
39802,89048236,39,no_promo
39803,88994683,34,no_promo
39804,89012315,19,no_promo
39805,89014204,29,no_promo
39806,88981898,30,no_promo
39807,88993237,34,no_promo
39808,89025197,32,no_promo
39809,89056579,18,no_promo
39810,89027338,30,no_promo
39811,89035641,28,no_promo
39812,88998551,28,no_promo
39813,89066005,25,no_promo
39814,89013921,28,no_promo
39815,89048394,21,no_promo
39816,89013308,37,SALE15
39817,89063012,33,SALE15
39818,89001514,40,no_promo
39819,89043244,35,no_promo
39820,89046206,18,no_promo
39821,88982248,36,no_promo
39822,89070480,26,no_promo
39823,89054210,20,no_promo
39824,89016164,38,no_promo
39825,89010280,24,no_promo
39826,89069921,11,SALE15
39827,89011210,27,no_promo
39828,89055540,24,no_promo
39829,89014458,21,no_promo
39830,89045503,49,no_promo
39831,89050644,27,no_promo
39832,89069606,39,no_promo
39833,89035312,29,no_promo
39834,89035814,23,no_promo
39835,89024628,15,SALE15
39836,88996895,35,no_promo
39837,88989656,24,no_promo
39838,89069097,28,no_promo
39839,89052813,23,no_promo
39840,89046575,32,no_promo
39841,88985273,20,no_promo
39842,89006938,47,no_promo
39843,89072265,31,no_promo
39844,88984759,34,no_promo
39845,89046092,28,no_promo
39846,88998660,31,no_promo
39847,89013057,21,no_promo
39848,88993388,30,no_promo
39849,89036001,23,no_promo
39850,89074384,41,SALE15
39851,89010920,31,no_promo
39852,89056060,32,no_promo
39853,89071172,20,no_promo
39854,89015069,21,no_promo
39855,89054801,29,no_promo
39856,89070407,39,no_promo
39857,89077105,34,no_promo
39858,89025430,15,SALE15
39859,89027962,12,no_promo
39860,89057182,30,no_promo
39861,89057802,33,no_promo
39862,89058693,30,no_promo
39863,89035561,5,SALE15
39864,89003575,20,no_promo
39865,89040340,42,no_promo
39866,89044873,32,no_promo
39867,89045639,28,no_promo
39868,89045075,39,no_promo
39869,89023503,28,no_promo
39870,89000150,24,no_promo
39871,89044813,10,no_promo
39872,89059275,31,no_promo
39873,89064084,30,no_promo
39874,89037806,36,no_promo
39875,89008263,31,no_promo
39876,89070353,39,no_promo
39877,89073122,17,no_promo
39878,89060626,33,no_promo
39879,89000848,37,no_promo
39880,89017175,31,no_promo
39881,89017710,24,no_promo
39882,89029212,29,no_promo
39883,89016896,28,no_promo
39884,89011007,18,no_promo
39885,89017471,35,no_promo
39886,88993822,15,no_promo
39887,89035450,39,SALE15
39888,88997300,30,SALE15
39889,89058423,29,no_promo
39890,89008973,24,no_promo
39891,89014860,30,SALE15
39892,89071215,33,no_promo
39893,89036911,17,SALE15
39894,89046225,33,SALE15
39895,89062018,34,SALE15
39896,89022832,43,no_promo
39897,89070144,25,no_promo
39898,89011290,34,no_promo
39899,89054414,27,no_promo
39900,89047700,24,no_promo
39901,89063965,26,no_promo
39902,89007196,36,no_promo
39903,89041790,39,no_promo
39904,89055913,34,no_promo
39905,88984015,27,no_promo
39906,89032728,41,no_promo
39907,88994052,32,no_promo
39908,89023732,33,no_promo
39909,89033289,40,no_promo
39910,89008226,47,SALE15
39911,88997880,31,no_promo
39912,89051130,29,no_promo
39913,89043593,19,SALE15
39914,89021875,24,no_promo
39915,89010515,36,no_promo
39916,89051770,44,no_promo
39917,89040921,22,no_promo
39918,89025922,26,no_promo
39919,89001698,26,no_promo
39920,88993853,34,no_promo
39921,89058018,11,no_promo
39922,89010655,36,no_promo
39923,89035459,31,no_promo
39924,89061973,30,no_promo
39925,89016063,36,no_promo
39926,89060821,41,no_promo
39927,88978661,28,no_promo
39928,89050488,41,SALE15
39929,88987484,12,no_promo
39930,89007560,35,no_promo
39931,88980769,35,no_promo
39932,88978577,45,no_promo
39933,88999849,32,no_promo
39934,89075836,26,no_promo
39935,88984319,20,no_promo
39936,89043820,24,no_promo
39937,89061508,28,no_promo
39938,89052680,21,no_promo
39939,89004084,27,SALE15
39940,89068276,26,no_promo
39941,89076861,29,no_promo
39942,89066327,40,no_promo
39943,89006065,37,no_promo
39944,89063090,37,no_promo
39945,88992721,27,no_promo
39946,89005237,31,no_promo
39947,89002859,26,no_promo
39948,89036184,33,no_promo
39949,89063257,35,no_promo
39950,89042191,25,no_promo
39951,89054672,45,no_promo
39952,89062115,40,no_promo
39953,88994161,30,no_promo
39954,89000013,36,no_promo
39955,89013784,27,no_promo
39956,88990290,37,no_promo
39957,88992079,34,SALE15
39958,89033634,31,no_promo
39959,89061435,20,no_promo
39960,89006597,35,no_promo
39961,89065421,21,no_promo
39962,89074894,37,no_promo
39963,89039507,28,no_promo
39964,88986742,18,no_promo
39965,89012723,27,no_promo
39966,89061790,17,SALE15
39967,89000712,18,no_promo
39968,88989438,32,no_promo
39969,89052028,28,no_promo
39970,89064015,25,no_promo
39971,88980996,20,no_promo
39972,88997368,31,no_promo
39973,89069065,36,no_promo
39974,88985686,36,no_promo
39975,89061739,30,no_promo
39976,89048343,35,no_promo
39977,89010720,30,no_promo
39978,89016573,38,no_promo
39979,89007034,21,SALE15
39980,89074342,27,no_promo
39981,89076934,35,no_promo
39982,88981444,28,no_promo
39983,89062699,18,no_promo
39984,89060558,47,no_promo
39985,89033052,28,no_promo
39986,89058353,37,no_promo
39987,89040213,21,no_promo
39988,89077420,25,no_promo
39989,89052622,41,no_promo
39990,88997952,38,no_promo
39991,89073986,33,no_promo
39992,89015103,25,SALE15
39993,89064002,29,no_promo
39994,89004460,11,no_promo
39995,88989798,26,no_promo
39996,89024111,36,no_promo
39997,89071825,29,no_promo
39998,89038040,25,no_promo
39999,89003616,34,no_promo
40000,89026297,36,SALE15
40001,89077359,47,no_promo
40002,89074784,20,no_promo
40003,89018920,31,no_promo
40004,89065404,28,no_promo
40005,89054492,22,no_promo
40006,89054995,30,no_promo
40007,89022200,22,no_promo
40008,88992673,26,no_promo
40009,89018773,38,no_promo
40010,89074104,6,SALE15
40011,88982218,28,no_promo
40012,89025261,21,no_promo
40013,89036209,35,no_promo
40014,89062682,41,no_promo
40015,88994086,57,SALE15
40016,89047871,26,no_promo
40017,89009900,31,no_promo
40018,89067528,44,no_promo
40019,88992257,30,SALE15
40020,89012733,24,no_promo
40021,89023783,18,no_promo
40022,89040207,25,no_promo
40023,89054977,27,SALE15
40024,89012035,26,no_promo
40025,89047816,14,no_promo
40026,89050851,36,no_promo
40027,88988342,27,no_promo
40028,88978624,39,no_promo
40029,89035896,38,no_promo
40030,89040634,33,SALE15
40031,89067028,36,no_promo
40032,89007202,19,no_promo
40033,89057811,24,no_promo
40034,89051219,25,no_promo
40035,89001625,36,no_promo
40036,89024100,39,no_promo
40037,88994672,21,no_promo
40038,89067793,32,no_promo
40039,88989235,30,no_promo
40040,89045802,35,SALE15
40041,88985598,26,no_promo
40042,89071932,34,no_promo
40043,89058972,32,no_promo
40044,89041655,24,no_promo
40045,89015471,32,no_promo
40046,89020089,30,no_promo
40047,88979366,19,no_promo
40048,89076318,19,no_promo
40049,88980065,33,no_promo
40050,89009503,31,SALE15
40051,88989544,29,no_promo
40052,89075747,41,SALE15
40053,88978595,45,no_promo
40054,89046713,23,no_promo
40055,89046988,26,no_promo
40056,89020180,19,no_promo
40057,89012708,28,no_promo
40058,88997813,19,no_promo
40059,89051268,34,no_promo
40060,89063396,18,no_promo
40061,88979270,34,no_promo
40062,89052140,24,no_promo
40063,89071354,16,SALE15
40064,89042307,21,no_promo
40065,89060812,20,no_promo
40066,89012997,20,no_promo
40067,89001945,28,no_promo
40068,89052359,37,no_promo
40069,89072681,19,no_promo
40070,88991533,34,no_promo
40071,89074840,24,no_promo
40072,89033035,19,SALE15
40073,89002529,29,no_promo
40074,89075894,22,no_promo
40075,88992886,23,no_promo
40076,89020696,13,no_promo
40077,88981340,22,no_promo
40078,89029605,39,no_promo
40079,89016703,26,no_promo
40080,89020774,32,no_promo
40081,89064842,33,no_promo
40082,89020619,36,no_promo
40083,89040475,39,no_promo
40084,89032615,10,no_promo
40085,88981155,30,no_promo
40086,89000041,24,SALE15
40087,89033357,35,no_promo
40088,89057484,26,no_promo
40089,89072165,35,SALE15
40090,89048135,24,no_promo
40091,89016332,36,no_promo
40092,89071455,39,no_promo
40093,89077605,15,no_promo
40094,89003522,29,no_promo
40095,88989602,35,no_promo
40096,89035886,25,no_promo
40097,89049924,16,no_promo
40098,88992962,31,no_promo
40099,89045675,29,no_promo
40100,89070432,45,no_promo
40101,89036799,25,no_promo
40102,89036744,33,no_promo
40103,89046182,31,no_promo
40104,89027741,38,no_promo
40105,89040231,42,no_promo
40106,89018236,25,SALE15
40107,89054769,36,SALE15
40108,89041176,24,no_promo
40109,89067813,22,no_promo
40110,88994169,23,no_promo
40111,89005713,24,no_promo
40112,88980910,25,no_promo
40113,89059283,33,no_promo
40114,89008463,38,no_promo
40115,89037754,27,no_promo
40116,89035742,34,no_promo
40117,89073439,33,no_promo
40118,89063079,25,no_promo
40119,89005268,31,no_promo
40120,89060425,23,no_promo
40121,89010663,22,no_promo
40122,88983980,18,no_promo
40123,89006725,26,no_promo
40124,88998160,31,no_promo
40125,89023333,28,no_promo
40126,89017067,27,no_promo
40127,88994730,43,no_promo
40128,88990895,30,no_promo
40129,89044828,41,no_promo
40130,89023249,29,no_promo
40131,89060400,47,no_promo
40132,89005551,36,no_promo
40133,89013323,28,no_promo
40134,88995578,27,no_promo
40135,89032284,27,no_promo
40136,89055580,14,no_promo
40137,89023898,33,no_promo
40138,89042565,29,no_promo
40139,89017820,27,no_promo
40140,89070820,26,no_promo
40141,89054053,25,no_promo
40142,89029118,32,no_promo
40143,89005830,32,no_promo
40144,88998305,18,no_promo
40145,89058940,34,no_promo
40146,89016360,40,SALE15
40147,89018982,38,no_promo
40148,88977915,41,no_promo
40149,89010938,30,no_promo
40150,88986992,20,no_promo
40151,88987734,26,no_promo
40152,89015758,26,no_promo
40153,88993041,19,no_promo
40154,89071021,41,no_promo
40155,88985842,33,SALE15
40156,89036597,45,no_promo
40157,89009765,30,no_promo
40158,89063505,25,no_promo
40159,88995281,31,no_promo
40160,89016984,24,no_promo
40161,89063002,27,no_promo
40162,89040531,33,no_promo
40163,89024626,29,no_promo
40164,89024968,34,no_promo
40165,89027245,30,no_promo
40166,88994509,19,no_promo
40167,89000500,32,no_promo
40168,89029940,26,no_promo
40169,89064659,25,no_promo
40170,89074505,36,no_promo
40171,89038300,40,no_promo
40172,89061949,21,SALE15
40173,89064283,30,no_promo
40174,89064802,38,no_promo
40175,89049165,34,no_promo
40176,88999604,32,SALE15
40177,88991369,39,no_promo
40178,89008688,41,no_promo
40179,89044662,28,no_promo
40180,89023319,29,no_promo
40181,88980122,35,no_promo
40182,89055498,50,no_promo
40183,88992969,12,SALE15
40184,89003388,33,no_promo
40185,89053681,19,no_promo
40186,89005162,41,no_promo
40187,89027783,25,no_promo
40188,89020961,26,no_promo
40189,89002254,42,no_promo
40190,88993863,38,no_promo
40191,88984514,37,no_promo
40192,89021760,28,no_promo
40193,89070609,24,no_promo
40194,89058503,16,SALE15
40195,88987367,36,no_promo
40196,88994814,29,no_promo
40197,89052061,23,no_promo
40198,89037185,27,no_promo
40199,89064569,25,no_promo
40200,88993336,36,no_promo
40201,89035958,33,SALE15
40202,89043327,13,no_promo
40203,89016650,29,no_promo
40204,89074534,36,no_promo
40205,88985976,31,no_promo
40206,89023943,26,no_promo
40207,89011569,38,no_promo
40208,88993764,43,SALE15
40209,88992685,30,no_promo
40210,89064171,21,no_promo
40211,89018572,43,no_promo
40212,89008941,26,SALE15
40213,89002042,34,no_promo
40214,89008879,33,no_promo
40215,88996621,39,no_promo
40216,89006519,30,no_promo
40217,88996171,14,SALE15
40218,89037644,33,no_promo
40219,89013158,21,no_promo
40220,88998224,42,no_promo
40221,89020426,28,no_promo
40222,89038255,33,no_promo
40223,89073340,13,no_promo
40224,89043723,22,no_promo
40225,89040660,16,SALE15
40226,89038220,38,no_promo
40227,89069186,23,no_promo
40228,89050205,45,no_promo
40229,89011759,47,SALE15
40230,89041098,39,no_promo
40231,89021701,19,no_promo
40232,89064366,25,no_promo
40233,89035616,28,no_promo
40234,89070394,36,SALE15
40235,89035388,29,no_promo
40236,89022529,30,no_promo
40237,88986156,32,no_promo
40238,89043491,22,no_promo
40239,89011935,27,no_promo
40240,89015771,33,no_promo
40241,89028970,11,no_promo
40242,89040725,32,no_promo
40243,89072669,33,no_promo
40244,88978400,24,no_promo
40245,89053258,30,no_promo
40246,88987968,43,no_promo
40247,89066722,33,no_promo
40248,89070280,19,no_promo
40249,89004459,33,no_promo
40250,89048601,38,no_promo
40251,88996373,38,no_promo
40252,89005787,40,no_promo
40253,89057316,47,SALE15
40254,89051447,25,no_promo
40255,89044593,31,no_promo
40256,89036566,14,no_promo
40257,89047109,43,no_promo
40258,88995096,20,no_promo
40259,89045851,34,no_promo
40260,89034113,21,no_promo
40261,89015065,37,no_promo
40262,89000786,43,no_promo
40263,89041629,25,no_promo
40264,88999621,18,no_promo
40265,89068700,33,no_promo
40266,89071591,29,SALE15
40267,89070169,39,no_promo
40268,89013758,31,no_promo
40269,89070488,23,no_promo
40270,89001313,30,no_promo
40271,89013807,33,no_promo
40272,89036246,39,no_promo
40273,89017301,33,no_promo
40274,88999411,25,no_promo
40275,89044181,44,no_promo
40276,89035159,39,no_promo
40277,89031276,32,no_promo
40278,89076405,44,no_promo
40279,89071728,44,no_promo
40280,89029341,37,SALE15
40281,89032211,40,no_promo
40282,88984431,35,no_promo
40283,89032304,24,no_promo
40284,89046336,35,no_promo
40285,88991064,46,no_promo
40286,89043175,20,no_promo
40287,89060433,36,SALE15
40288,89032143,44,no_promo
40289,89036187,28,no_promo
40290,88995148,37,no_promo
40291,89077583,38,SALE15
40292,89029520,27,no_promo
40293,88992559,36,no_promo
40294,89067107,31,no_promo
40295,89075573,23,no_promo
40296,89045391,29,no_promo
40297,89041642,25,no_promo
40298,88985582,35,SALE15
40299,88999419,31,no_promo
40300,89009569,41,no_promo
40301,89051877,12,no_promo
40302,88987517,32,SALE15
40303,88991182,31,no_promo
40304,89005845,38,no_promo
40305,88978380,33,SALE15
40306,88989128,17,no_promo
40307,89056208,19,no_promo
40308,88995741,18,no_promo
40309,88978618,46,SALE15
40310,89030563,37,no_promo
40311,89074090,35,no_promo
40312,89002541,28,no_promo
40313,89060877,24,no_promo
40314,88985843,24,no_promo
40315,89077100,30,no_promo
40316,89007331,40,no_promo
40317,89067905,31,no_promo
40318,89051135,31,SALE15
40319,89040490,21,SALE15
40320,89030894,39,SALE15
40321,88984583,31,no_promo
40322,89061854,29,SALE15
40323,89009239,29,no_promo
40324,89077610,52,no_promo
40325,89038591,30,no_promo
40326,89072131,29,no_promo
40327,89037269,30,no_promo
40328,89065159,39,no_promo
40329,88993693,9,SALE15
40330,88994075,34,no_promo
40331,89067960,39,no_promo
40332,89028757,31,no_promo
40333,88995262,22,no_promo
40334,89027100,31,no_promo
40336,89032315,27,no_promo
40337,89012115,24,no_promo
40338,89032491,29,no_promo
40339,89036587,34,no_promo
40340,89002654,38,no_promo
40341,89058049,32,SALE15
40342,89056218,35,no_promo
40343,89054302,31,no_promo
40344,89062236,37,SALE15
40345,89061173,23,SALE15
40346,89070742,30,no_promo
40347,89059742,26,SALE15
40348,89018407,37,no_promo
40349,89073185,25,no_promo
40350,89014469,17,no_promo
40351,89042009,28,no_promo
40352,88993948,28,no_promo
40353,89001403,30,no_promo
40354,89034391,36,no_promo
40355,89045223,24,no_promo
40356,89033287,20,no_promo
40357,89036952,36,no_promo
40358,89074985,34,no_promo
40359,89002060,23,no_promo
40360,89056876,34,no_promo
40361,89049956,28,no_promo
40362,89056155,41,no_promo
40363,89043098,27,no_promo
40364,89029009,10,no_promo
40365,88988708,23,no_promo
40366,89047065,20,no_promo
40367,88995141,38,no_promo
40368,89000142,33,no_promo
40369,89055244,37,no_promo
40370,89062905,31,no_promo
40371,88986015,34,no_promo
40372,89068995,20,no_promo
40373,89038116,35,no_promo
40374,89034600,44,no_promo
40375,89050356,45,no_promo
40376,89039749,41,SALE15
40377,89041223,43,no_promo
40378,89055886,36,no_promo
40379,89070433,28,no_promo
40380,88986973,33,no_promo
40381,89026192,37,no_promo
40382,89023314,22,no_promo
40383,89046987,33,no_promo
40384,88986901,17,no_promo
40385,89031830,25,no_promo
40386,89021828,19,no_promo
40387,89074442,23,no_promo
40388,88988564,26,no_promo
40389,88995966,25,SALE15
40390,89057789,17,SALE15
40391,89051073,33,no_promo
40392,89068973,25,no_promo
40393,89061995,32,no_promo
40394,89061768,30,no_promo
40395,89064972,24,SALE15
40396,89044067,33,no_promo
40397,88999916,33,no_promo
40398,89045898,38,no_promo
40399,89065515,34,no_promo
40400,89076522,26,no_promo
40401,89053127,25,no_promo
40402,88996222,13,no_promo
40403,88977772,13,no_promo
40404,89012976,37,no_promo
40405,89064705,37,no_promo
40406,89033126,33,no_promo
40407,89016971,23,no_promo
40408,89039138,27,no_promo
40409,89048170,20,no_promo
40410,89000015,27,no_promo
40411,89034856,28,no_promo
40412,88995960,32,no_promo
40413,89000949,26,SALE15
40414,89066099,38,no_promo
40415,88989552,27,no_promo
40416,88985319,32,no_promo
40417,89044280,17,no_promo
40418,89056397,26,no_promo
40419,89013835,35,SALE15
40420,89065471,19,no_promo
40421,89027716,24,no_promo
40422,89016864,26,no_promo
40423,89022018,40,no_promo
40424,89060666,21,no_promo
40425,88984203,35,no_promo
40426,88982244,23,no_promo
40427,89053739,38,no_promo
40428,89047982,39,no_promo
40429,89040845,28,no_promo
40430,89061159,35,no_promo
40431,89045136,21,no_promo
40432,89017042,27,no_promo
40433,88999738,17,no_promo
40434,89026206,45,no_promo
40435,89072957,52,no_promo
40436,89014013,34,no_promo
40437,89066042,24,no_promo
40438,89049556,27,no_promo
40439,89060749,33,no_promo
40440,89024562,28,no_promo
40441,88993320,30,no_promo
40442,89005013,30,no_promo
40443,89016313,33,no_promo
40444,89007553,21,no_promo
40445,89042560,40,no_promo
40446,89054119,32,no_promo
40447,88993150,23,no_promo
40448,88989871,44,no_promo
40449,89024770,36,no_promo
40450,89031671,33,SALE15
40451,89000905,26,no_promo
40452,89021815,15,no_promo
40453,89058184,37,no_promo
40454,89047102,25,no_promo
40455,89042771,33,no_promo
40456,89035687,29,no_promo
40457,89046052,21,no_promo
40458,89035593,18,no_promo
40459,89027755,40,no_promo
40460,89040577,38,no_promo
40461,89029753,15,no_promo
40462,88993187,17,no_promo
40463,89043467,33,no_promo
40464,89032561,44,no_promo
40465,89042932,36,no_promo
40466,89071663,27,no_promo
40467,89019408,31,no_promo
40468,89009631,36,no_promo
40469,89037243,36,no_promo
40470,89019881,25,no_promo
40471,89031132,23,no_promo
40472,88981702,28,no_promo
40473,89055163,13,no_promo
40474,88984225,26,no_promo
40475,89038507,31,no_promo
40476,88995134,31,no_promo
40477,89070420,29,no_promo
40478,89056185,37,no_promo
40479,89016222,29,no_promo
40480,89046079,39,no_promo
40481,89054907,33,no_promo
40482,89038178,23,no_promo
40483,89026483,27,no_promo
40484,88993376,38,no_promo
40485,89017259,28,no_promo
40486,89008799,43,no_promo
40487,89018686,26,no_promo
40488,89011755,24,SALE15
40489,89026907,31,no_promo
40490,89060764,32,no_promo
40491,89006787,28,no_promo
40492,89022633,27,no_promo
40493,88994806,24,no_promo
40494,89065907,21,no_promo
40495,88995751,23,no_promo
40496,88980050,22,no_promo
40497,89018879,33,no_promo
40498,88984095,30,no_promo
40499,89042830,31,no_promo
40500,88984830,36,no_promo
40501,89023494,25,no_promo
40502,88988729,33,no_promo
40503,89046166,22,no_promo
40504,88990571,25,no_promo
40505,89043200,26,no_promo
40506,89040558,15,no_promo
40507,89006742,46,no_promo
40508,89076189,35,SALE15
40509,89014607,31,no_promo
40510,89007373,32,SALE15
40511,89062629,10,SALE15
40512,89055709,37,no_promo
40513,89020713,23,no_promo
40514,89000267,34,no_promo
40515,89076355,39,no_promo
40516,88978026,31,SALE15
40517,89060811,38,SALE15
40518,89076377,34,no_promo
40519,88999701,21,no_promo
40520,89036249,33,no_promo
40521,89012732,31,no_promo
40522,89037981,24,SALE15
40523,89014655,32,no_promo
40524,89037746,19,no_promo
40525,89042082,11,no_promo
40526,89052588,28,no_promo
40527,89005631,34,no_promo
40528,88988117,38,SALE15
40529,89000672,44,no_promo
40530,88998003,27,no_promo
40531,89057885,35,no_promo
40532,89044193,26,no_promo
40533,89057421,28,no_promo
40534,89052043,17,no_promo
40535,89000318,25,no_promo
40536,88981948,35,no_promo
40537,89060059,18,no_promo
40538,89023593,27,no_promo
40539,88994528,18,no_promo
40540,89029885,36,no_promo
40541,89018330,23,no_promo
40542,89047608,22,no_promo
40543,89037242,31,SALE15
40544,88990883,35,no_promo
40545,89012968,30,no_promo
40546,89030363,32,no_promo
40547,89064836,39,no_promo
40548,89045968,19,no_promo
